-27.1094295; 18.5409441; 8.0000000
-27.2658397; 18.6655077; 8.0000000
-27.4218327; 18.7905849; 8.0000000
-27.5774520; 18.9161272; 8.0000000
-27.7327427; 19.0420873; 8.0000000
-27.8877298; 19.1684014; 8.0000000
-28.0424708; 19.2950327; 8.0000000
-28.1969948; 19.4219206; 8.0000000
-28.3513468; 19.5490181; 8.0000000
-28.5055730; 19.6762790; 8.0000000
-28.6597006; 19.8036415; 8.0000000
-28.8137868; 19.9310684; 8.0000000
-28.9678622; 20.0585005; 8.0000000
-29.1219722; 20.1858914; 8.0000000
-29.2761627; 20.3131950; 8.0000000
-29.4304618; 20.4403495; 8.0000000
-29.5849284; 20.5673150; 8.0000000
-29.7395956; 20.6940294; 8.0000000
-29.8945105; 20.8204408; 8.0000000
-30.0497215; 20.9464969; 8.0000000
-30.2052620; 21.0721335; 8.0000000
-30.3611860; 21.1973028; 8.0000000
-30.5175303; 21.3219431; 8.0000000
-30.6743389; 21.4459985; 8.0000000
-30.8316556; 21.5694128; 8.0000000
-30.9895171; 21.6921244; 8.0000000
-31.1479674; 21.8140773; 8.0000000
-31.3070449; 21.9352111; 8.0000000
-31.4667877; 22.0554652; 8.0000000
-31.6272337; 22.1747787; 8.0000000
-31.7884217; 22.2930912; 8.0000000
-31.9503833; 22.4103376; 8.0000000
-32.1131575; 22.5264574; 8.0000000
-32.2767752; 22.6413846; 8.0000000
-32.4412660; 22.7550522; 8.0000000
-32.6066695; 22.8674000; 8.0000000
-32.7730035; 22.9783532; 8.0000000
-32.9403054; 23.0878495; 8.0000000
-33.1085971; 23.1958170; 8.0000000
-33.2778988; 23.3021821; 8.0000000
-33.4482481; 23.4068825; 8.0000000
-33.6196481; 23.5098343; 8.0000000
-33.7921317; 23.6109717; 8.0000000
-33.9657106; 23.7102162; 8.0000000
-34.1403933; 23.8074876; 8.0000000
-34.3162128; 23.9027192; 8.0000000
-34.4931562; 23.9958190; 8.0000000
-34.6712490; 24.0867159; 8.0000000
-34.8504905; 24.1753246; 8.0000000
-35.0308761; 24.2615582; 8.0000000
-35.2124297; 24.3453435; 8.0000000
-35.3951220; 24.4265820; 8.0000000
-35.5789672; 24.5051952; 8.0000000
-35.7639498; 24.5810915; 8.0000000
-35.9500502; 24.6541776; 8.0000000
-36.1372777; 24.7243716; 8.0000000
-36.3255868; 24.7915705; 8.0000000
-36.5149747; 24.8556871; 8.0000000
-36.7054090; 24.9166237; 8.0000000
-36.8968526; 24.9742812; 8.0000000
-37.0892933; 25.0285681; 8.0000000
-37.2826695; 25.0793783; 8.0000000
-37.4769548; 25.1266155; 8.0000000
-37.6720969; 25.1701766; 8.0000000
-37.8680381; 25.2099581; 8.0000000
-38.0647358; 25.2458585; 8.0000000
-38.2621141; 25.2777696; 7.9815987
-38.4601124; 25.3055855; 7.9433167
-38.6586562; 25.3292005; 7.9052183
-38.8576636; 25.3485088; 7.8673026
-39.0570472; 25.3634337; 7.8295688
-39.2567138; 25.3739748; 7.7920160
-39.4565621; 25.3801453; 7.7546432
-39.6564971; 25.3819830; 7.7174498
-39.8564262; 25.3795421; 7.6804347
-40.0562593; 25.3728768; 7.6435972
-40.2559086; 25.3620412; 7.6069363
-40.4552925; 25.3470889; 7.5704513
-40.6543298; 25.3280734; 7.5341413
-40.8529426; 25.3050478; 7.4980054
-41.0510561; 25.2780647; 7.4620428
-41.2486003; 25.2471760; 7.4262528
-41.4454998; 25.2124344; 7.3906343
-41.6416923; 25.1738901; 7.3551868
-41.8371141; 25.1315936; 7.3199092
-42.0316873; 25.0855983; 7.2848009
-42.2253746; 25.0359483; 7.2498609
-42.4180892; 24.9826996; 7.2150885
-42.6097919; 24.9258961; 7.1804829
-42.8004334; 24.8655834; 7.1460433
-42.9899169; 24.8018230; 7.1117688
-43.1782516; 24.7346402; 7.0776588
-43.3653228; 24.6641003; 7.0435357
-43.5511019; 24.5901962; 7.0093618
-43.7355290; 24.5129048; 6.9757429
-43.9184282; 24.4321942; 6.9422853
-44.0997307; 24.3478437; 6.9089881
-44.2791814; 24.2596982; 6.8758506
-44.4566379; 24.1675847; 6.8428721
-44.6319325; 24.0713612; 6.8100517
-44.8048006; 23.9709446; 6.7773888
-44.9751181; 23.8661787; 6.7448825
-45.1426109; 23.7569968; 6.7125322
-45.3070713; 23.6432936; 6.6803370
-45.4682687; 23.5249767; 6.6482962
